CreditScore,Age,Tenure,EstimatedSalary,Balance,NumOfProducts,Exited,Geography_Germany,Geography_Spain,Gender_Male,HasCrCard_Yes,IsActiveMember_Yes,Balance_v_Sal
640,34.0,3,168544.85,77826.8,1,0,0,1,0,1,1,0.46175721180445445
562,75.0,5,39351.64,87140.85,1,0,0,0,1,1,1,2.214414697837244
502,42.0,0,28204.98,132002.7,1,1,1,0,0,1,1,4.680120319177678
536,32.0,7,22375.14,178011.5,2,0,0,0,1,0,0,7.955771449921654
670,32.0,4,134942.45,102954.68,2,0,1,0,0,1,1,0.7629525030855745
775,51.0,2,134901.57,123783.25,1,0,1,0,1,1,1,0.9175819821815269
759,30.0,4,8693.8,101802.67,1,0,1,0,1,0,0,11.709801237663623
604,33.0,3,42437.75,148659.48,1,0,0,0,1,0,0,3.50300098379391
766,62.0,7,5893.23,142724.48,1,1,1,0,0,1,1,24.218379394661337
554,41.0,4,36242.19,112152.89,1,0,0,1,0,1,1,3.094539540794858
487,53.0,10,90076.85,89550.85,1,0,0,0,0,1,1,0.9941605418040262
725,35.0,7,150507.43,75915.75,1,0,0,0,1,0,0,0.5043986864967398
732,42.0,2,87422.15,118889.66,2,0,1,0,0,0,0,1.3599489374260414
623,40.0,5,192867.4,118788.57,1,0,0,0,1,0,0,0.6159079761535646
781,42.0,3,175674.01,156555.54,1,0,0,0,0,1,1,0.8911707542851671
714,53.0,1,72496.05,99141.86,1,1,1,0,1,1,1,1.3675484388459784
577,31.0,4,145250.43,61211.18,1,0,1,0,0,1,1,0.42141823607682266
731,37.0,1,180712.52,128932.4,1,0,0,1,0,1,1,0.7134668920559571
650,23.0,5,180622.43,0.0,1,0,0,1,0,1,1,0.0
779,32.0,10,86306.75,80728.15,1,0,0,0,1,0,0,0.9353631089109484
706,46.0,2,150156.82,127660.46,2,1,0,1,0,0,0,0.850180897544314
733,44.0,3,101617.43,106070.89,1,0,0,1,1,1,1,1.0438257491849579
579,42.0,3,85424.34,137560.38,2,0,1,0,0,1,1,1.6103183237938978
476,34.0,8,197221.81,111905.43,1,1,1,0,0,1,1,0.5674090000492339
775,40.0,9,70196.57,126212.64,1,0,0,0,1,0,0,1.7979887051461345
538,68.0,9,110440.5,0.0,2,1,0,1,1,0,0,0.0
602,38.0,7,124389.61,111835.94,2,0,0,0,1,0,0,0.8990778249083665
615,30.0,8,3183.15,0.0,2,0,0,0,1,0,0,0.0
700,28.0,3,146723.72,99705.69,2,0,1,0,0,0,0,0.6795471788746905
615,32.0,1,2139.25,0.0,2,0,0,0,1,0,0,0.0
544,44.0,2,69228.2,108895.93,1,1,1,0,1,0,0,1.5729995868735573
573,56.0,3,115462.27,154669.77,1,1,0,1,1,1,1,1.3395698005937349
555,50.0,7,62375.1,128061.0,2,0,0,1,1,1,1,2.0530788728194422
692,31.0,2,91829.17,0.0,2,1,0,0,0,0,0,0.0
476,40.0,4,182547.04,0.0,2,0,0,0,0,0,0,0.0
770,46.0,9,14725.36,190678.02,1,0,0,1,1,1,1,12.948954728441272
641,40.0,7,126996.67,0.0,1,0,0,0,0,0,0,0.0
705,35.0,5,133991.11,0.0,1,1,0,0,0,0,0,0.0
784,38.0,5,169920.92,136712.91,1,0,0,0,1,1,1,0.8045678542700921
727,52.0,1,80259.67,154733.97,1,1,0,1,0,0,0,1.9279168479013185
576,41.0,4,191035.18,112609.91,1,1,0,0,0,0,0,0.5894721066559573
646,69.0,10,40421.87,115462.44,1,0,0,1,1,0,0,2.8564348952683285
638,34.0,5,155643.04,133501.36,1,0,0,0,1,1,1,0.8577406352381705
632,30.0,1,78670.52,58668.02,1,0,1,0,1,1,1,0.7457433864680187
850,44.0,7,104240.77,89118.26,1,1,0,1,1,0,0,0.8549271076950026
492,28.0,9,95957.09,0.0,2,0,0,0,0,0,0,0.0
673,77.0,10,59595.66,76510.52,2,0,1,0,0,1,1,1.283827043781376
609,34.0,7,46266.63,140694.78,2,0,0,1,1,0,0,3.040955868192691
701,36.0,7,189085.07,95448.32,2,0,1,0,1,0,0,0.5047903570599201
651,34.0,4,123954.15,91562.99,1,0,0,0,1,1,1,0.7386843441708084
508,31.0,8,129803.08,72541.48,1,0,0,0,1,0,0,0.5588579254051599
616,43.0,3,18761.92,120867.18,1,1,0,1,0,0,0,6.442154107895141
489,34.0,5,43540.59,0.0,1,0,0,0,1,0,0,0.0
567,45.0,1,62193.92,157320.51,1,0,0,1,0,0,0,2.5295159076642864
714,27.0,3,129130.09,0.0,3,0,0,1,1,1,1,0.0
678,30.0,1,16146.0,139676.95,2,0,1,0,0,1,1,8.650870184565838
581,55.0,6,22442.13,0.0,1,0,0,0,0,1,1,0.0
748,60.0,3,78194.37,0.0,2,0,0,1,1,1,1,0.0
781,19.0,3,124297.32,0.0,2,0,0,0,0,1,1,0.0
691,21.0,3,104648.58,103000.94,1,0,0,1,1,1,1,0.9842554958700825
507,31.0,2,166423.66,134237.07,1,1,1,0,1,1,1,0.8065984728373358
724,34.0,6,157137.23,118235.7,2,0,1,0,1,0,0,0.7524359440471236
705,57.0,3,34134.14,0.0,2,0,0,1,0,1,1,0.0
708,64.0,5,112520.07,0.0,3,1,0,1,0,1,1,0.0
580,38.0,9,128481.5,115442.19,2,1,1,0,1,0,0,0.8985121593381148
850,38.0,5,16491.64,0.0,2,0,0,0,1,0,0,0.0
714,25.0,2,132979.43,0.0,1,0,0,1,1,1,1,0.0
559,43.0,1,196645.87,0.0,2,0,0,0,0,1,1,0.0
577,44.0,8,127506.76,115557.0,1,0,0,1,0,1,1,0.9062813610823458
647,35.0,3,147930.46,166518.63,2,0,1,0,0,0,0,1.1256547840113524
554,30.0,6,179689.05,135370.12,1,1,0,1,1,1,1,0.7533576475583793
549,54.0,5,2619.64,92877.33,1,1,1,0,1,0,0,35.45423416958056
528,26.0,10,166799.93,102073.67,2,0,0,0,0,0,0,0.6119527148482616
720,46.0,3,133516.51,97042.6,1,1,1,0,1,1,1,0.7268209751737819
743,41.0,7,163736.09,0.0,1,1,0,1,1,0,0,0.0
615,24.0,8,179488.41,108528.07,2,1,1,0,1,0,0,0.6046522446769683
635,44.0,2,113291.75,79064.85,2,0,1,0,0,1,1,0.6978870923964013
686,45.0,3,64907.48,74274.87,3,1,0,1,1,0,0,1.1443191139141435
840,36.0,6,141364.27,0.0,2,0,0,1,0,0,0,0.0
695,43.0,1,101141.28,100421.1,1,0,0,0,1,1,1,0.9928794652391191
564,26.0,7,183490.99,84006.88,2,0,0,0,1,0,0,0.45782564037612966
805,31.0,4,4798.12,0.0,2,0,0,0,0,0,0,0.0
558,45.0,4,131807.14,0.0,1,0,0,1,1,0,0,0.0
657,39.0,4,97192.76,80293.81,1,0,0,0,0,0,0,0.8261295388668868
641,42.0,7,164128.58,125437.14,2,0,0,0,0,0,0,0.7642614101700022
755,36.0,8,176809.87,0.0,2,0,0,0,1,0,0,0.0
483,48.0,1,110059.38,0.0,2,0,0,0,1,1,1,0.0
545,44.0,2,108398.63,127536.44,1,0,1,0,0,0,0,1.176550294039694
678,66.0,8,47117.03,0.0,2,0,0,0,1,1,1,0.0
781,48.0,9,124720.68,82794.18,1,1,1,0,0,0,0,0.6638368232116758
571,22.0,3,53328.7,108117.1,1,0,0,1,0,1,1,2.0273717529210353
634,35.0,10,82634.41,0.0,1,0,0,1,0,0,0,0.0
523,27.0,8,147059.16,61688.61,2,0,1,0,1,0,0,0.41948158822612613
501,40.0,2,141946.92,0.0,2,0,0,0,0,0,0,0.0
662,74.0,6,123583.85,0.0,2,0,0,0,1,0,0,0.0
573,50.0,0,155915.24,159304.07,1,1,0,1,1,1,1,1.021735078623488
648,33.0,5,29076.27,138664.24,1,0,1,0,1,0,0,4.768983091710181
662,22.0,2,97382.8,126362.57,2,0,0,0,0,1,1,1.2975861240383313
725,39.0,4,57643.55,160652.45,2,0,0,0,1,0,0,2.7869978514508564
563,35.0,2,66006.75,183572.84,1,1,0,0,0,1,1,2.781122233710946
628,31.0,0,72350.47,88421.81,1,0,0,0,1,0,0,1.2221317981762938
546,45.0,2,197789.83,0.0,1,1,0,1,0,0,0,0.0
688,41.0,2,65520.74,112871.19,2,0,1,0,1,1,1,1.7226788036887253
850,41.0,8,31825.84,60880.68,1,0,1,0,1,0,0,1.9129323845026558
614,34.0,5,185561.89,0.0,2,0,0,0,0,0,0,0.0
719,37.0,9,25803.59,101455.7,1,1,0,0,0,0,0,3.931844367392289
757,71.0,0,154337.47,88084.13,2,0,0,0,0,1,1,0.5707242058587587
669,29.0,7,138145.62,0.0,2,0,0,0,1,1,1,0.0
438,59.0,7,51565.98,127197.14,1,1,1,0,1,0,0,2.466687145284546
492,39.0,7,71323.23,0.0,2,0,0,0,1,1,1,0.0
622,39.0,9,38882.34,83456.79,2,0,0,0,0,0,0,2.1463931954712603
645,42.0,4,676.06,98298.18,1,0,0,0,1,1,1,145.3986036742301
728,37.0,0,72203.8,0.0,2,0,0,0,1,1,1,0.0
651,35.0,2,174094.24,86911.8,1,0,0,0,1,0,0,0.4992227198326608
783,42.0,2,2150.22,139707.28,1,0,1,0,0,0,0,64.97348178325939
732,67.0,1,177783.04,0.0,2,0,0,1,0,1,1,0.0
553,39.0,1,44363.42,142876.98,2,0,0,1,0,0,0,3.220603370975457
660,30.0,7,96847.91,146301.31,1,0,0,0,1,0,0,1.5106295014523285
670,40.0,3,148579.43,47364.45,1,1,0,0,0,1,1,0.318782014441703
718,38.0,7,38308.34,0.0,2,0,0,0,1,0,0,0.0
787,51.0,0,142538.31,58137.08,1,0,0,0,1,1,1,0.4078698561811207
775,38.0,6,153122.58,179886.41,2,0,1,0,0,0,0,1.1747869582657242
479,24.0,6,169505.83,107637.97,2,0,1,0,1,1,1,0.6350104300247372
660,20.0,6,57929.9,167685.56,1,0,0,0,0,0,0,2.894628853148374
721,68.0,4,175399.14,136525.99,1,0,1,0,1,0,0,0.7783732006895814
659,39.0,8,107964.36,52106.33,2,0,1,0,1,1,1,0.48262528486252315
743,39.0,8,94263.44,0.0,1,0,0,0,0,0,0,0.0
670,45.0,9,155921.81,104930.38,1,1,0,0,0,0,0,0.6729679446384057
766,34.0,6,137995.66,106434.94,1,1,1,0,0,1,1,0.7712919377319547
845,38.0,2,179631.85,112803.92,1,0,0,1,0,0,0,0.6279728233049985
710,46.0,10,166586.99,120530.34,1,1,1,0,0,0,0,0.7235279297621021
602,43.0,2,115116.35,113641.49,4,1,1,0,0,0,0,0.9871880927426904
604,43.0,2,23881.62,145081.72,1,0,0,1,1,1,1,6.0750367856116965
564,35.0,9,105837.38,0.0,2,0,0,1,0,1,1,0.0
637,27.0,7,101418.05,135842.89,1,0,1,0,0,1,1,1.3394350413954914
527,31.0,1,182266.01,112203.25,1,0,0,0,0,0,0,0.6156016143657284
687,34.0,7,28698.17,129895.19,1,0,0,0,1,1,1,4.526253416158592
756,41.0,6,50422.36,149049.92,1,1,1,0,1,1,1,2.956028238265722
503,42.0,9,151336.96,153279.39,1,0,1,0,1,1,1,1.0128351329377834
657,42.0,5,112979.6,41473.33,1,1,0,1,1,0,0,0.36708689002262357
666,40.0,2,36371.27,0.0,2,0,0,0,0,0,0,0.0
615,39.0,5,52166.25,113193.51,2,0,1,0,1,1,1,2.169860973330458
712,27.0,8,147261.58,113174.21,2,0,1,0,1,0,0,0.7685250287277918
764,24.0,0,88724.49,0.0,2,0,0,0,0,0,0,0.0
471,42.0,3,190531.77,164951.56,1,0,0,0,1,0,0,0.8657430726644696
608,27.0,4,199953.33,153325.1,1,0,0,1,1,1,1,0.7668044338146307
682,47.0,10,144290.97,134032.01,1,0,0,1,0,0,0,0.9289008868676952
587,32.0,3,130514.78,125445.04,2,0,1,0,0,1,1,0.9611558169886966
714,35.0,6,53954.24,126077.43,2,0,1,0,0,1,1,2.33674739927761
630,31.0,1,169802.73,0.0,2,0,0,1,0,1,1,0.0
648,28.0,8,146851.73,90371.09,1,0,1,0,0,1,1,0.6153900263892021
785,40.0,3,96832.82,0.0,2,0,0,0,0,1,1,0.0
601,47.0,1,57553.02,142802.02,1,0,1,0,0,1,1,2.4812254856478426
717,28.0,1,74800.99,90537.16,1,0,0,0,0,1,1,1.2103738199186935
707,44.0,6,192542.17,0.0,2,0,0,0,0,1,1,0.0
771,23.0,7,72990.62,156123.73,1,0,0,0,0,0,0,2.138956074081848
602,35.0,5,31050.02,0.0,2,0,0,0,0,0,0,0.0
626,38.0,7,52795.56,141074.59,1,1,0,0,1,0,0,2.6720919334883466
588,59.0,4,27435.41,0.0,2,0,0,1,1,1,1,0.0
616,42.0,6,150266.81,117899.95,2,0,1,0,0,0,0,0.7846040652623157
621,33.0,4,40299.23,0.0,2,0,0,1,1,1,1,0.0
674,26.0,6,149369.41,166257.96,1,0,0,0,1,1,1,1.1130656538042158
633,46.0,3,120250.58,0.0,2,0,0,1,0,0,0,0.0
698,64.0,1,84760.32,169362.43,1,1,1,0,0,0,0,1.9981334426297586
508,26.0,7,156424.4,205962.0,1,0,0,0,1,0,0,1.3166871664522926
736,24.0,0,109355.73,0.0,2,1,0,0,0,0,0,0.0
672,68.0,0,184936.77,126061.51,2,0,1,0,1,1,1,0.6816465433023405
613,21.0,7,36560.51,105627.95,1,0,0,0,0,1,1,2.889126820167443
712,32.0,9,165693.06,100606.02,1,0,0,0,1,0,0,0.6071830648791205
624,38.0,3,163666.85,0.0,2,0,0,0,0,1,1,0.0
676,38.0,1,35644.79,0.0,2,0,0,0,1,1,1,0.0
683,32.0,0,188203.58,138171.1,2,0,1,0,0,1,1,0.7341576605503467
489,31.0,7,6120.84,139395.08,1,0,0,0,0,1,1,22.77384803392998
739,29.0,1,164484.78,0.0,2,0,0,0,1,1,1,0.0
701,37.0,3,164268.28,0.0,2,0,0,0,0,1,1,0.0
666,50.0,7,140136.1,109062.28,1,1,1,0,0,1,1,0.7782597060999985
565,40.0,1,121084.27,89994.71,2,0,1,0,0,1,1,0.7432403069366483
666,36.0,3,35156.54,0.0,2,0,0,0,1,0,0,0.0
633,59.0,2,103159.11,103996.74,1,0,0,0,1,1,1,1.0081197869969991
578,34.0,4,74858.3,175111.11,1,0,0,0,1,1,1,2.339234393514146
812,49.0,8,91556.57,66079.45,2,1,0,1,0,0,0,0.7217335686559686
809,33.0,8,199203.21,148055.74,1,0,1,0,1,0,0,0.7432397299220228
615,36.0,6,27011.8,0.0,1,1,0,0,1,1,1,0.0
684,31.0,8,188637.05,0.0,2,0,0,1,0,0,0,0.0
544,40.0,8,61581.2,0.0,2,0,0,0,1,0,0,0.0
713,47.0,1,197529.23,95994.98,1,0,1,0,1,0,0,0.4859786068117614
633,37.0,2,182258.17,0.0,2,0,0,0,1,0,0,0.0
672,23.0,10,80778.5,110741.56,1,0,1,0,0,0,0,1.370928650569149
661,35.0,5,155394.52,0.0,1,0,0,0,1,0,0,0.0
749,28.0,3,3408.7,0.0,1,0,0,1,0,0,0,0.0
635,32.0,8,19367.98,0.0,2,1,0,1,0,1,1,0.0
850,70.0,1,62282.99,96947.58,3,1,1,0,0,0,0,1.5565659259454308
641,41.0,6,65396.79,0.0,2,0,0,0,1,0,0,0.0
633,30.0,2,139712.81,109786.82,2,0,1,0,1,1,1,0.7858035351232289
413,35.0,2,60972.84,0.0,2,0,0,1,1,1,1,0.0
538,31.0,1,1375.46,0.0,2,0,0,0,1,0,0,0.0
437,39.0,0,22191.82,102721.49,1,0,0,0,0,0,0,4.628799710884461
612,33.0,5,8973.67,69478.57,1,1,0,1,1,0,0,7.742492202187066
516,53.0,1,118502.34,156674.2,1,1,1,0,0,0,0,1.3221190400122058
826,56.0,8,161802.82,174506.1,2,1,0,1,0,1,1,1.0785108689700216
660,23.0,6,90494.72,166070.48,2,0,1,0,0,0,0,1.8351399949079903
646,29.0,4,15470.91,105957.44,1,0,1,0,0,0,0,6.848817555011308
767,36.0,3,65147.27,0.0,1,0,0,0,1,0,0,0.0
640,40.0,8,157886.6,110340.68,1,0,0,0,1,1,1,0.698860321268556
778,33.0,1,85439.73,0.0,2,0,0,0,1,0,0,0.0
679,52.0,9,54038.62,135870.01,2,0,1,0,1,0,0,2.5143130968185345
549,31.0,4,25684.85,0.0,2,0,0,0,1,1,1,0.0
598,47.0,2,186116.54,0.0,2,0,0,0,1,1,1,0.0
655,45.0,0,166830.71,0.0,2,0,0,0,0,0,0,0.0
494,30.0,3,27886.06,85704.95,1,0,0,0,1,1,1,3.0733976043944535
653,42.0,1,5768.32,0.0,2,0,0,0,0,1,1,0.0
539,38.0,8,80575.44,105435.74,1,1,1,0,0,0,0,1.3085344616175847
645,37.0,1,68987.55,0.0,2,0,0,0,0,1,1,0.0
751,34.0,9,27097.82,108513.25,2,0,1,0,1,1,1,4.004501100088494
528,35.0,3,199320.77,156687.1,1,0,0,0,1,0,0,0.7861052312812158
696,31.0,3,5566.6,150604.52,1,0,1,0,1,0,0,27.055028203930583
716,44.0,6,133871.83,155114.9,1,0,0,0,0,0,0,1.1586821514279741
602,35.0,8,152843.53,0.0,2,0,0,0,0,1,1,0.0
647,64.0,1,41800.18,91216.0,1,0,0,1,0,1,1,2.182191559940651
850,61.0,3,92053.75,141784.02,1,0,1,0,1,1,1,1.5402307890770337
590,32.0,0,100717.54,127763.24,1,0,0,0,0,0,0,1.2685301884855409
825,32.0,1,42935.15,0.0,2,0,0,1,0,1,1,0.0
850,31.0,6,149170.92,82613.56,2,0,0,1,1,0,0,0.5538181302361076
789,32.0,7,107499.39,69423.52,1,0,0,0,0,0,0,0.6458038506078965
701,42.0,6,153342.38,86167.82,1,0,0,0,0,0,0,0.5619308895557771
713,47.0,1,107825.08,0.0,1,1,0,1,0,0,0,0.0
570,30.0,2,47952.45,131406.56,1,0,0,0,1,1,1,2.7403513272001745
536,44.0,4,131007.18,121898.82,1,0,1,0,0,0,0,0.9304743449939157
771,32.0,9,33143.04,77487.2,1,0,1,0,1,0,0,2.337962962962963
512,75.0,2,123304.62,0.0,1,0,0,0,0,0,0,0.0
698,45.0,5,141970.02,164450.94,1,1,0,1,1,0,0,1.1583497699021246
656,33.0,7,37136.15,138705.02,2,0,0,0,1,0,0,3.735040385177246
761,37.0,7,199293.01,132730.17,1,0,0,1,1,0,0,0.6660051448869181
709,30.0,5,161388.22,0.0,2,0,0,0,0,1,1,0.0
597,66.0,3,70532.53,0.0,1,0,0,1,0,1,1,0.0
592,28.0,2,144290.25,116498.22,1,0,0,0,1,0,0,0.8073880251784165
599,41.0,1,96069.82,0.0,2,0,0,0,0,0,0,0.0
572,35.0,1,185662.84,139979.07,1,0,1,0,0,0,0,0.7539423074644339
611,43.0,9,17913.25,127216.31,2,0,1,0,0,1,1,7.101799505952298
634,45.0,2,101039.53,0.0,4,1,0,0,0,0,0,0.0
666,51.0,2,156953.54,148222.65,1,1,0,0,1,0,0,0.9443727742617337
696,41.0,8,28276.83,0.0,2,0,0,0,0,0,0,0.0
669,38.0,8,84049.16,0.0,2,0,0,0,0,0,0,0.0
726,30.0,8,147822.44,134152.29,1,0,0,1,1,1,1,0.9075231744246679
497,32.0,8,9497.99,111537.23,4,1,1,0,0,1,1,11.743245676190435
750,39.0,7,87067.73,119565.92,1,0,0,1,0,0,0,1.373251835094357
850,29.0,7,23237.25,0.0,2,0,0,1,0,0,0,0.0
617,38.0,7,27239.28,0.0,1,0,0,1,1,1,1,0.0
652,46.0,10,151481.86,121063.8,3,1,1,0,1,0,0,0.7991966826919079
560,27.0,7,114669.79,124995.98,1,0,0,1,0,1,1,1.090051529701066
629,39.0,5,116748.14,0.0,2,0,0,1,1,0,0,0.0
660,52.0,4,90877.76,86891.84,1,0,1,0,0,0,0,0.9561397640082678
676,38.0,8,133692.88,0.0,2,0,0,0,1,1,1,0.0
581,43.0,9,30662.91,78022.61,1,0,0,1,1,1,1,2.544527248066149
798,34.0,9,191395.88,154495.79,1,0,0,0,1,0,0,0.8072054111091629
705,38.0,1,106648.58,189443.72,1,0,0,0,1,1,1,1.7763360749857147
714,31.0,6,50899.91,152926.6,1,0,0,1,0,1,1,3.004457178804442
664,44.0,8,115452.51,142989.69,1,1,0,0,0,1,1,1.2385152128784382
697,43.0,7,64139.1,115371.94,2,0,1,0,1,0,0,1.7987770330422472
609,37.0,6,22030.72,0.0,2,0,0,0,1,1,1,0.0
548,38.0,0,38434.73,178056.54,2,0,0,1,1,0,0,4.632699123943371
850,39.0,6,42774.84,206014.94,2,1,0,1,1,1,1,4.816264420860487
656,41.0,2,158973.77,0.0,2,0,0,0,1,0,0,0.0
727,37.0,9,34551.35,101191.83,1,1,1,0,1,1,1,2.928737372056374
642,55.0,7,101515.76,0.0,2,0,0,0,0,1,1,0.0
710,31.0,5,9561.73,0.0,2,0,0,1,0,0,0,0.0
710,33.0,1,168313.17,0.0,2,0,0,1,1,0,0,0.0
718,37.0,7,55100.09,0.0,2,0,0,0,0,1,1,0.0
586,32.0,1,31830.06,149814.54,1,0,1,0,1,0,0,4.7066998931199
617,36.0,7,71519.4,115617.24,1,0,0,1,0,1,1,1.616585709611658
630,28.0,9,32599.35,0.0,2,0,0,0,1,0,0,0.0
791,42.0,10,139946.68,113657.41,2,1,1,0,0,1,1,0.8121479552069403
673,39.0,8,110468.51,138160.0,1,0,0,1,1,1,1,1.2506731556350312
477,36.0,3,74042.0,117700.86,1,0,1,0,0,0,0,1.5896499284190055
662,37.0,5,151871.84,0.0,2,0,0,0,0,0,0,0.0
850,37.0,9,199693.84,122506.38,1,1,1,0,1,1,1,0.6134710014089568
635,58.0,1,58907.08,0.0,1,1,0,0,0,1,1,0.0
537,59.0,9,103799.77,0.0,2,1,0,0,1,0,0,0.0
579,39.0,3,93835.64,166501.17,2,0,0,0,0,0,0,1.7743915851162737
651,46.0,4,156425.57,89743.05,1,1,0,1,0,0,0,0.5737108709273042
610,25.0,2,123723.83,0.0,2,0,0,0,0,0,0,0.0
581,30.0,1,199464.08,0.0,2,0,0,0,1,0,0,0.0
592,39.0,7,83084.33,0.0,2,0,0,0,1,0,0,0.0
688,35.0,6,25488.43,0.0,1,1,0,1,0,0,0,0.0
681,18.0,1,9596.4,98894.39,1,0,0,0,0,1,1,10.305363469634447
658,37.0,3,70370.24,168735.74,2,0,1,0,1,0,0,2.397828115976299
792,34.0,1,86330.32,0.0,1,0,0,0,1,1,1,0.0
528,62.0,7,168507.68,133201.17,1,1,1,0,0,0,0,0.7904753658705646
624,36.0,0,111605.9,0.0,2,0,0,1,0,0,0,0.0
562,31.0,4,143317.42,127237.25,2,0,1,0,1,1,1,0.8878003106670493
678,36.0,1,27619.06,117864.85,2,0,1,0,1,0,0,4.2675185180089406
705,64.0,3,146573.66,153469.26,3,1,1,0,0,0,0,1.0470452876731058
650,23.0,4,69055.45,93911.3,2,0,1,0,1,0,0,1.3599404536499293
593,46.0,2,54453.72,76597.79,1,0,0,1,0,1,1,1.406658534990814
652,40.0,4,33524.6,79927.36,2,0,0,0,0,1,1,2.3841406012301416
554,27.0,4,135083.73,0.0,2,0,0,1,0,1,1,0.0
584,32.0,8,137439.34,40172.91,1,0,1,0,1,1,1,0.29229556835764786
516,33.0,7,11205.5,115195.58,1,0,0,0,1,1,1,10.280271295346036
789,43.0,9,60176.1,116644.29,2,0,1,0,0,1,1,1.93838234780918
598,20.0,8,29552.7,180293.84,2,0,1,0,1,1,1,6.100756952833413
669,30.0,7,188795.85,139872.81,1,0,1,0,0,0,0,0.7408680328513577
645,24.0,3,11638.17,34547.82,1,0,0,0,0,1,1,2.968492469176855
659,32.0,9,93155.75,0.0,2,0,0,0,0,1,1,0.0
833,29.0,1,48986.18,96462.25,2,0,1,0,1,1,1,1.9691727340241676
697,40.0,7,116951.1,130334.35,2,0,0,1,0,1,1,1.1144345799227198
580,39.0,3,137041.26,119688.81,1,0,1,0,1,0,0,0.8733779155270464
691,38.0,1,44653.5,0.0,2,0,0,0,1,0,0,0.0
534,52.0,1,104035.41,0.0,3,1,0,0,1,1,1,0.0
478,32.0,6,110593.62,71187.24,1,0,0,0,0,1,1,0.6436830623683356
572,47.0,2,36099.7,0.0,2,0,0,0,0,0,0,0.0
501,37.0,4,12470.3,0.0,2,0,0,0,1,0,0,0.0
624,38.0,8,95403.41,0.0,2,0,0,1,0,0,0,0.0
595,39.0,9,151757.81,136422.41,1,0,0,0,0,1,1,0.8989481991075122
603,30.0,8,47536.46,0.0,2,0,0,0,1,1,1,0.0
602,25.0,0,101274.17,0.0,2,0,0,0,0,1,1,0.0
500,34.0,6,140268.45,0.0,1,0,0,0,0,1,1,0.0
422,41.0,6,11663.09,153238.88,1,0,0,0,1,0,0,13.138789120207424
615,35.0,7,150784.29,0.0,2,0,0,0,1,0,0,0.0
635,78.0,6,119400.08,47536.4,1,0,0,0,0,1,1,0.3981270364307964
711,32.0,1,126188.42,0.0,2,0,0,0,0,0,0,0.0
834,36.0,8,89983.02,142882.49,1,1,0,0,1,0,0,1.5878828027776795
633,44.0,7,29761.29,0.0,2,0,0,0,0,0,0,0.0
650,31.0,1,27073.81,160566.11,2,0,0,0,0,0,0,5.930680240424232
743,65.0,2,96399.67,131935.51,1,1,1,0,1,1,1,1.3686303075518829
567,38.0,6,45422.89,127678.8,2,0,0,0,1,0,0,2.81089116082222
706,46.0,4,108699.59,105214.58,1,1,1,0,0,0,0,0.96793906950339
638,46.0,9,38967.29,139859.54,1,0,0,0,1,0,0,3.5891523377684207
641,38.0,3,116466.19,0.0,2,0,0,0,0,0,0,0.0
574,34.0,5,17993.43,112324.45,2,0,0,0,0,1,1,6.242525744118826
642,30.0,8,43250.54,134497.27,1,0,1,0,1,0,0,3.1097246415882895
722,35.0,1,125240.8,120171.58,1,0,0,1,0,0,0,0.9595242125569303
623,23.0,1,191415.94,106012.2,2,0,0,0,1,1,1,0.5538316192475924
681,25.0,5,90860.97,0.0,1,0,0,0,1,1,1,0.0
530,34.0,8,141872.52,0.0,2,0,0,0,0,1,1,0.0
797,55.0,10,49418.87,0.0,4,1,0,0,0,1,1,0.0
653,51.0,3,170426.65,0.0,1,1,0,0,1,0,0,0.0
850,42.0,8,51016.02,119839.69,1,1,1,0,1,1,1,2.3490599619492074
581,34.0,1,81175.25,0.0,2,0,0,1,1,1,1,0.0
589,38.0,8,99106.97,92219.21,1,0,1,0,1,0,0,0.9305017598661326
555,48.0,3,79134.78,142055.41,2,0,1,0,1,1,1,1.7951071576871762
748,49.0,7,163550.58,29602.08,1,1,0,0,0,0,0,0.18099648439033358
745,46.0,7,67769.94,0.0,2,0,0,0,0,1,1,0.0
730,34.0,1,126592.01,0.0,2,0,0,0,1,1,1,0.0
565,44.0,1,89602.81,0.0,2,0,0,0,0,1,1,0.0
778,37.0,3,179421.84,141803.77,1,0,0,0,1,1,1,0.7903372855835165
812,24.0,10,156906.15,0.0,2,0,0,0,1,1,1,0.0
526,42.0,1,168486.02,0.0,1,0,0,0,1,1,1,0.0
708,47.0,0,132730.07,126589.12,2,1,0,0,0,1,1,0.9537335435745644
680,33.0,2,39057.67,108393.35,1,0,0,0,1,1,1,2.7752129095258375
567,43.0,2,174606.35,115643.58,2,0,0,1,1,0,0,0.6623102768026478
564,48.0,5,79259.77,132876.23,1,0,0,1,1,0,0,1.6764649960503293
709,24.0,3,168515.61,110949.41,1,0,0,0,0,1,1,0.6583924777057746
629,46.0,1,161125.67,130666.2,1,1,0,0,1,1,1,0.8109583035403358
510,45.0,10,77878.62,103821.47,2,0,0,0,0,1,1,1.3331190254783662
506,32.0,3,80823.02,0.0,1,0,0,0,0,1,1,0.0
605,39.0,7,119348.28,0.0,1,0,0,0,1,1,1,0.0
650,32.0,1,178331.36,132187.73,2,0,0,1,1,1,1,0.7412478096953896
850,49.0,8,119174.88,98649.55,1,1,1,0,1,0,0,0.8277713390607148
489,38.0,2,82662.73,126444.08,2,0,1,0,1,1,1,1.5296383267283817
